120 10
6 24 88 399,3
6 25 89 404,6
6 26 90 391,8
6 27 91 400,3
6 28 92 402,8
6 29 93 398,6
6 30 94 400,9
6 31 95 405,2
6 32 96 409,3
6 33 97 415,4
6 34 98 413,6
6 35 99 420,7
6 36 100 413,5
6 37 101 414,6
6 38 102 421,0
6 39 103 420,4
6 40 104 418,5
6 41 105 414,4
6 42 106 423,0
6 43 107 413,0
6 44 108 415,3
6 45 109 415,2
6 46 110 414,8
6 47 111 422,6
6 48 112 422,7
6 49 113 422,6
6 50 114 421,8
6 51 115 426,6
6 52 116 429,2
6 53 117 431,3
6 54 118 425,1
6 55 119 426,1
6 56 120 423,5
6 1 66 392,4
6 2 67 389,9
6 3 68 390,9
6 4 69 389,2
6 5 70 394,5
6 6 71 393,3
6 7 72 398,5
6 8 73 396,5
6 9 74 401,6
6 10 75 405,7
6 11 76 400,0
6 12 77 406,3
6 13 78 410,2
6 14 79 405,3
6 15 80 406,9
6 16 81 409,6
6 17 82 409,0
6 18 83 410,8
6 19 84 410,1
6 20 85 409,4
6 21 86 408,0
6 22 87 410,2
6 23 88 406,0
6 24 89 408,8
6 25 90 404,9
6 26 91 403,3
6 27 92 404,3
6 28 93 410,2
6 29 94 402,7
6 30 95 405,5
6 31 96 413,3
6 32 97 423,6
6 33 98 416,0
6 34 99 424,1
6 35 100 421,7
6 36 101 415,1
6 37 102 423,3
6 38 103 421,9
6 39 104 420,8
6 40 105 422,0
6 41 106 424,2
6 42 107 427,3
6 43 108 425,4
6 44 109 415,6
6 45 110 417,5
6 46 111 431,6
6 47 112 424,7
6 48 113 424,2
6 49 114 431,5
6 50 115 429,5
6 51 116 436,7
6 52 117 434,3
6 53 118 431,5
6 54 119 427,4
6 55 120 431,8
6 1 67 396,0
6 2 68 403,2
6 3 69 396,9
6 4 70 400,0
6 5 71 403,5
6 6 72 408,0
6 7 73 404,4
6 8 74 405,9
6 9 75 410,7
6 10 76 407,8
6 11 77 407,5
6 12 78 416,1
6 13 79 410,5
6 14 80 415,7
6 15 81 409,7
6 16 82 414,4
6 17 83 413,7
6 18 84 416,8
6 19 85 411,4
6 20 86 417,4
6 21 87 414,0
6 22 88 411,6
6 23 89 410,6
6 24 90 409,8
6 25 91 405,0
6 26 92 409,4
6 27 93 410,5
6 28 94 411,5
6 29 95 419,2
6 30 96 421,6
6 31 97 424,1
6 32 98 425,8
6 33 99 426,2
6 34 100 427,0
6 35 101 422,7
6 36 102 427,9
6 37 103 424,8
6 38 104 424,2
6 39 105 423,0
6 40 106 433,4
6 41 107 428,4
6 42 108 435,7
6 43 109 425,5
6 44 110 422,2
6 45 111 435,1
6 46 112 432,4
6 47 113 427,4
6 48 114 431,6
6 49 115 436,5
6 50 116 438,8
6 51 117 444,2
6 52 118 438,3
6 53 119 433,2
6 54 120 441,1
6 1 68 406,4
6 2 69 406,5
6 3 70 400,2
6 4 71 405,4
6 5 72 410,4
6 6 73 408,3
6 7 74 419,2
6 8 75 411,4
6 9 76 411,5
6 10 77 412,7
6 11 78 417,3
6 12 79 419,0
6 13 80 416,0
6 14 81 417,6
6 15 82 417,8
6 16 83 418,0
6 17 84 423,3
6 18 85 421,4
6 19 86 424,3
6 20 87 417,6
6 21 88 416,1
6 22 89 413,2
6 23 90 414,7
6 24 91 415,2
6 25 92 418,1
6 26 93 411,2
6 27 94 411,5
6 28 95 421,4
6 29 96 422,1
6 30 97 428,7
6 31 98 429,4
6 32 99 428,4
6 33 100 427,1
6 34 101 427,3
6 35 102 433,4
6 36 103 428,3
6 37 104 433,0
6 38 105 432,5
6 39 106 434,4
6 40 107 434,9
6 41 108 436,6
6 42 109 436,6
6 43 110 430,3
6 44 111 438,3
6 45 112 435,5
6 46 113 435,7
6 47 114 437,5
6 48 115 442,1
6 49 116 443,9
6 50 117 447,5
6 51 118 445,9
6 52 119 444,1
6 53 120 445,5
6 1 69 411,0
6 2 70 407,3
6 3 71 406,6
6 4 72 412,7
6 5 73 418,3
6 6 74 419,6
6 7 75 420,7
6 8 76 417,4
6 9 77 422,9
6 10 78 420,6
6 11 79 420,4
6 12 80 419,4
6 13 81 419,5
6 14 82 425,3
6 15 83 423,0
6 16 84 425,3
6 17 85 423,4
6 18 86 432,9
6 19 87 427,0
6 20 88 420,9
6 21 89 421,8
6 22 90 426,3
6 23 91 422,9
6 24 92 421,7
6 25 93 423,0
6 26 94 413,2
6 27 95 423,2
6 28 96 428,8
6 29 97 433,8
6 30 98 430,1
6 31 99 429,4
6 32 100 433,1
6 33 101 432,8
6 34 102 433,6
6 35 103 436,3
6 36 104 434,4
6 37 105 439,0
6 38 106 440,8
6 39 107 438,6
6 40 108 439,8
6 41 109 437,7
6 42 110 438,2
6 43 111 440,0
6 44 112 439,0
6 45 113 436,4
6 46 114 442,8
6 47 115 445,3
6 48 116 451,8
6 49 117 454,8
6 50 118 448,0
6 51 119 451,4
6 52 120 446,4
6 1 70 421,2
6 2 71 410,7
6 3 72 415,9
6 4 73 422,5
6 5 74 420,8
6 6 75 425,0
6 7 76 421,7
6 8 77 426,7
6 9 78 425,2
6 10 79 429,9
6 11 80 424,3
6 12 81 426,0
6 13 82 425,4
6 14 83 431,1
6 15 84 428,4
6 16 85 430,6
6 17 86 433,9
6 18 87 436,3
6 19 88 428,4
6 20 89 421,9
6 21 90 427,7
6 22 91 431,0
6 23 92 428,2
6 24 93 425,3
6 25 94 427,5
6 26 95 431,3
6 27 96 431,0
6 28 97 437,2
6 29 98 436,4
6 30 99 437,1
6 31 100 433,4
6 32 101 434,0
6 33 102 439,1
6 34 103 438,0
6 35 104 440,9
6 36 105 440,5
6 37 106 444,9
6 38 107 441,2
6 39 108 446,3
6 40 109 445,5
6 41 110 446,5
6 42 111 446,9
6 43 112 446,4
6 44 113 440,8
6 45 114 447,1
6 46 115 449,7
6 47 116 454,5
6 48 117 456,2
6 49 118 455,0
6 50 119 451,4
6 51 120 455,2
6 1 71 421,2
6 2 72 417,7
6 3 73 425,1
6 4 74 427,2
6 5 75 429,0
6 6 76 435,9
6 7 77 431,5
6 8 78 426,9
6 9 79 432,0
6 10 80 433,7
6 11 81 427,7
6 12 82 435,6
6 13 83 434,0
6 14 84 433,9
6 15 85 430,8
6 16 86 443,4
6 17 87 438,4
6 18 88 440,3
6 19 89 430,7
6 20 90 430,0
6 21 91 435,7
6 22 92 441,2
6 23 93 431,0
6 24 94 434,7
6 25 95 434,6
6 26 96 434,5
6 27 97 445,1
6 28 98 437,3
6 29 99 440,7
6 30 100 437,4
6 31 101 435,4
6 32 102 445,1
6 33 103 444,9
6 34 104 444,2
6 35 105 442,8
6 36 106 445,5
6 37 107 444,9
6 38 108 454,2
6 39 109 451,3
6 40 110 453,6
6 41 111 448,8
6 42 112 455,8
6 43 113 447,3
6 44 114 447,3
6 45 115 451,6
6 46 116 457,6
6 47 117 462,3
6 48 118 458,7
6 49 119 458,8
6 50 120 463,1
6 1 72 430,6
6 2 73 425,6
6 3 74 433,1
6 4 75 434,8
6 5 76 437,0
6 6 77 436,1
6 7 78 435,4
6 8 79 433,2
6 9 80 437,7
6 10 81 436,0
6 11 82 436,5
6 12 83 438,1
6 13 84 445,4
6 14 85 439,0
6 15 86 445,2
6 16 87 443,4
6 17 88 441,3
6 18 89 440,5
6 19 90 433,1
6 20 91 440,8
6 21 92 445,8
6 22 93 444,6
6 23 94 438,2
6 24 95 439,0
6 25 96 442,4
6 26 97 448,7
6 27 98 449,5
6 28 99 448,7
6 29 100 442,5
6 30 101 446,1
6 31 102 449,3
6 32 103 449,8
6 33 104 447,2
6 34 105 446,0
6 35 106 457,1
6 36 107 450,0
6 37 108 455,7
6 38 109 455,0
6 39 110 459,0
6 40 111 459,3
6 41 112 458,0
6 42 113 457,7
6 43 114 453,9
6 44 115 455,6
6 45 116 459,7
6 46 117 463,6
6 47 118 463,1
6 48 119 462,8
6 49 120 468,2
6 1 73 433,6
6 2 74 443,1
6 3 75 435,5
6 4 76 440,7
6 5 77 444,7
6 6 78 439,8
6 7 79 439,5
6 8 80 441,0
6 9 81 440,5
6 10 82 439,2
6 11 83 442,3
6 12 84 451,9
6 13 85 445,7
6 14 86 447,7
6 15 87 445,2
6 16 88 449,5
6 17 89 443,1
6 18 90 446,7
6 19 91 444,0
6 20 92 450,3
6 21 93 447,8
6 22 94 447,1
6 23 95 441,8
6 24 96 449,5
6 25 97 450,5
6 26 98 449,9
6 27 99 460,7
6 28 100 452,8
6 29 101 448,9
6 30 102 451,8
6 31 103 450,1
6 32 104 450,1
6 33 105 449,1
6 34 106 458,0
6 35 107 459,5
6 36 108 460,2
6 37 109 459,1
6 38 110 462,4
6 39 111 465,7
6 40 112 468,7
6 41 113 463,7
6 42 114 466,2
6 43 115 456,0
6 44 116 464,6
6 45 117 469,2
6 46 118 471,5
6 47 119 467,6
6 48 120 472,7
6 1 74 444,7
6 2 75 447,8
6 3 76 442,6
6 4 77 446,4
6 5 78 448,2
6 6 79 449,5
6 7 80 451,0
6 8 81 445,5
6 9 82 443,0
6 10 83 451,7
6 11 84 453,9
6 12 85 452,7
6 13 86 451,8
6 14 87 451,4
6 15 88 451,8
6 16 89 450,4
6 17 90 447,5
6 18 91 453,2
6 19 92 455,1
6 20 93 451,6
6 21 94 451,2
6 22 95 458,1
6 23 96 457,3
6 24 97 459,4
6 25 98 457,8
6 26 99 461,7
6 27 100 462,6
6 28 101 454,0
6 29 102 459,4
6 30 103 461,8
6 31 104 455,6
6 32 105 453,0
6 33 106 459,8
6 34 107 460,0
6 35 108 464,7
6 36 109 461,8
6 37 110 467,9
6 38 111 471,9
6 39 112 472,5
6 40 113 472,6
6 41 114 470,4
6 42 115 470,9
6 43 116 470,2
6 44 117 471,7
6 45 118 475,0
6 46 119 474,9
6 47 120 478,4
6 1 75 454,7
6 2 76 448,3
6 3 77 453,1
6 4 78 455,8
6 5 79 455,0
6 6 80 454,1
6 7 81 457,0
6 8 82 446,7
6 9 83 456,2
6 10 84 458,5
6 11 85 455,0
6 12 86 453,2
6 13 87 454,0
6 14 88 456,9
6 15 89 455,3
6 16 90 458,8
6 17 91 453,9
6 18 92 459,1
6 19 93 456,0
6 20 94 452,1
6 21 95 458,8
6 22 96 463,3
6 23 97 462,6
6 24 98 466,3
6 25 99 467,8
6 26 100 464,8
6 27 101 464,8
6 28 102 465,8
6 29 103 466,3
6 30 104 467,0
6 31 105 461,2
6 32 106 463,8
6 33 107 467,6
6 34 108 464,9
6 35 109 468,6
6 36 110 471,3
6 37 111 481,8
6 38 112 478,7
6 39 113 473,5
6 40 114 479,8
6 41 115 471,9
6 42 116 473,0
6 43 117 474,2
6 44 118 476,6
6 45 119 476,5
6 46 120 479,0
6 1 76 458,9
6 2 77 456,9
6 3 78 458,8
6 4 79 459,1
6 5 80 458,7
6 6 81 463,9
6 7 82 459,6
6 8 83 460,9
6 9 84 458,6
6 10 85 459,3
6 11 86 457,5
6 12 87 456,5
6 13 88 460,0
6 14 89 456,9
6 15 90 460,3
6 16 91 465,3
6 17 92 461,4
6 18 93 462,5
6 19 94 457,6
6 20 95 468,7
6 21 96 471,3
6 22 97 477,8
6 23 98 468,7
6 24 99 468,6
6 25 100 473,5
6 26 101 468,8
6 27 102 471,4
6 28 103 472,4
6 29 104 471,3
6 30 105 471,3
6 31 106 472,0
6 32 107 472,5
6 33 108 471,5
6 34 109 473,4
6 35 110 472,8
6 36 111 482,7
6 37 112 485,3
6 38 113 480,6
6 39 114 483,2
6 40 115 480,5
6 41 116 478,2
6 42 117 484,4
6 43 118 482,4
6 44 119 483,6
6 45 120 479,3
6 1 77 461,6
6 2 78 460,2
6 3 79 462,7
6 4 80 463,0
6 5 81 464,0
6 6 82 472,3
6 7 83 462,4
6 8 84 468,1
6 9 85 466,4
6 10 86 464,3
6 11 87 458,8
6 12 88 465,4
6 13 89 460,8
6 14 90 462,7
6 15 91 466,8
6 16 92 472,3
6 17 93 470,4
6 18 94 471,7
6 19 95 473,5
6 20 96 472,6
6 21 97 479,7
6 22 98 477,8
6 23 99 476,1
6 24 100 477,9
6 25 101 476,2
6 26 102 477,8
6 27 103 476,8
6 28 104 482,0
6 29 105 474,2
6 30 106 475,0
6 31 107 472,9
6 32 108 477,9
6 33 109 480,6
6 34 110 479,8
6 35 111 490,1
6 36 112 485,4
6 37 113 490,2
6 38 114 485,0
6 39 115 485,4
6 40 116 483,1
6 41 117 485,7
6 42 118 485,3
6 43 119 489,0
6 44 120 485,1
6 1 78 465,6
6 2 79 467,9
6 3 80 469,5
6 4 81 469,0
6 5 82 473,5
6 6 83 477,9
6 7 84 468,2
6 8 85 473,3
6 9 86 471,2
6 10 87 465,9
6 11 88 468,6
6 12 89 465,7
6 13 90 468,8
6 14 91 475,3
6 15 92 474,5
6 16 93 474,0
6 17 94 471,8
6 18 95 484,4
6 19 96 478,3
6 20 97 480,4
6 21 98 482,7
6 22 99 484,7
6 23 100 478,9
6 24 101 481,5
6 25 102 487,4
6 26 103 479,0
6 27 104 485,9
6 28 105 482,0
6 29 106 479,6
6 30 107 475,6
6 31 108 483,6
6 32 109 481,7
6 33 110 481,4
6 34 111 491,8
6 35 112 491,9
6 36 113 490,3
6 37 114 492,1
6 38 115 488,3
6 39 116 494,4
6 40 117 493,6
6 41 118 490,2
6 42 119 489,6
6 43 120 493,4
6 1 79 478,0
6 2 80 471,9
6 3 81 471,3
6 4 82 477,8
6 5 83 478,9
6 6 84 482,7
6 7 85 476,0
6 8 86 473,6
6 9 87 473,9
6 10 88 471,3
6 11 89 471,5
6 12 90 469,7
6 13 91 478,4
6 14 92 480,3
6 15 93 478,4
6 16 94 481,0
6 17 95 487,3
6 18 96 487,5
6 19 97 492,1
6 20 98 486,0
6 21 99 485,7
6 22 100 493,3
6 23 101 485,9
6 24 102 491,0
6 25 103 493,1
6 26 104 489,3
6 27 105 488,2
6 28 106 485,2
6 29 107 487,8
6 30 108 486,1
6 31 109 485,2
6 32 110 485,3
6 33 111 496,1
6 34 112 495,5
6 35 113 494,2
6 36 114 493,0
6 37 115 498,0
6 38 116 496,1
6 39 117 504,5
6 40 118 497,9
6 41 119 495,7
6 42 120 496,6
6 1 80 478,3
6 2 81 479,5
6 3 82 484,2
6 4 83 483,7
6 5 84 486,3
6 6 85 485,0
6 7 86 476,8
6 8 87 479,1
6 9 88 476,8
6 10 89 472,4
6 11 90 472,9
6 12 91 478,6
6 13 92 489,2
6 14 93 482,3
6 15 94 482,8
6 16 95 488,4
6 17 96 491,3
6 18 97 496,6
6 19 98 497,1
6 20 99 494,0
6 21 100 494,4
6 22 101 495,6
6 23 102 497,4
6 24 103 493,8
6 25 104 496,6
6 26 105 490,8
6 27 106 491,7
6 28 107 493,8
6 29 108 492,0
6 30 109 486,7
6 31 110 488,9
6 32 111 501,5
6 33 112 496,6
6 34 113 500,9
6 35 114 496,4
6 36 115 498,4
6 37 116 505,0
6 38 117 506,5
6 39 118 507,4
6 40 119 503,9
6 41 120 503,1
6 1 81 492,2
6 2 82 490,8
6 3 83 489,0
6 4 84 492,0
6 5 85 487,7
6 6 86 485,4
6 7 87 482,5
6 8 88 484,0
6 9 89 483,1
6 10 90 477,3
6 11 91 479,5
6 12 92 489,5
6 13 93 491,7
6 14 94 490,5
6 15 95 493,6
6 16 96 498,7
6 17 97 500,2
6 18 98 500,9
6 19 99 498,3
6 20 100 501,6
6 21 101 496,2
6 22 102 499,9
6 23 103 499,7
6 24 104 497,5
6 25 105 499,7
6 26 106 500,1
6 27 107 500,4
6 28 108 494,9
6 29 109 493,6
6 30 110 502,0
6 31 111 505,9
6 32 112 502,5
6 33 113 501,3
6 34 114 503,8
6 35 115 504,6
6 36 116 505,0
6 37 117 515,4
6 38 118 512,5
6 39 119 509,4
6 40 120 509,9
6 1 82 501,2
6 2 83 494,7
6 3 84 499,0
6 4 85 493,5
6 5 86 489,7
6 6 87 490,9
6 7 88 494,2
6 8 89 485,3
6 9 90 488,7
6 10 91 487,6
6 11 92 493,4
6 12 93 492,4
6 13 94 494,9
6 14 95 496,9
6 15 96 504,7
6 16 97 506,5
6 17 98 505,7
6 18 99 506,5
6 19 100 506,7
6 20 101 506,4
6 21 102 507,8
6 22 103 508,0
6 23 104 503,5
6 24 105 509,3
6 25 106 501,7
6 26 107 502,7
6 27 108 506,7
6 28 109 502,1
6 29 110 504,4
6 30 111 512,5
6 31 112 508,0
6 32 113 504,4
6 33 114 509,2
6 34 115 506,0
6 35 116 509,3
6 36 117 516,3
6 37 118 520,1
6 38 119 512,9
6 39 120 516,4
6 1 83 502,4
6 2 84 502,9
6 3 85 500,6
6 4 86 497,6
6 5 87 491,7
6 6 88 494,5
6 7 89 494,9
6 8 90 489,5
6 9 91 491,6
6 10 92 493,8
6 11 93 496,4
6 12 94 499,0
6 13 95 505,8
6 14 96 506,4
6 15 97 513,5
6 16 98 509,3
6 17 99 512,6
6 18 100 514,2
6 19 101 517,5
6 20 102 515,7
6 21 103 508,4
6 22 104 508,8
6 23 105 514,5
6 24 106 513,6
6 25 107 513,5
6 26 108 507,9
6 27 109 513,9
6 28 110 514,4
6 29 111 517,6
6 30 112 513,2
6 31 113 508,7
6 32 114 510,1
6 33 115 512,2
6 34 116 513,7
6 35 117 522,4
6 36 118 522,7
6 37 119 523,0
6 38 120 521,2
6 1 84 507,9
6 2 85 503,1
6 3 86 501,7
6 4 87 501,8
6 5 88 498,8
6 6 89 497,2
6 7 90 502,5
6 8 91 505,1
6 9 92 495,1
6 10 93 500,7
6 11 94 502,5
6 12 95 507,2
6 13 96 511,1
6 14 97 514,9
6 15 98 517,1
6 16 99 512,7
6 17 100 515,1
6 18 101 517,7
6 19 102 526,1
6 20 103 520,6
6 21 104 509,3
6 22 105 516,3
6 23 106 515,9
6 24 107 517,1
6 25 108 515,0
6 26 109 515,3
6 27 110 520,2
6 28 111 521,9
6 29 112 517,7
6 30 113 517,1
6 31 114 512,0
6 32 115 514,1
6 33 116 516,5
6 34 117 525,7
6 35 118 527,8
6 36 119 523,4
6 37 120 523,2
6 1 85 512,9
6 2 86 505,9
6 3 87 503,8
6 4 88 505,4
6 5 89 500,6
6 6 90 506,0
6 7 91 512,0
6 8 92 506,7
6 9 93 505,1
6 10 94 503,0
6 11 95 512,3
6 12 96 511,9
6 13 97 520,8
6 14 98 518,7
6 15 99 525,4
6 16 100 523,1
6 17 101 520,2
6 18 102 528,4
6 19 103 531,7
6 20 104 525,4
6 21 105 521,6
6 22 106 526,8
6 23 107 523,0
6 24 108 518,5
6 25 109 515,4
6 26 110 525,0
6 27 111 529,8
6 28 112 527,8
6 29 113 523,2
6 30 114 520,9
6 31 115 521,9
6 32 116 522,7
6 33 117 530,1
6 34 118 529,5
6 35 119 529,6
6 36 120 526,3
6 1 86 516,0
6 2 87 507,9
6 3 88 516,1
6 4 89 506,7
6 5 90 515,7
6 6 91 514,9
6 7 92 513,5
6 8 93 509,3
6 9 94 506,5
6 10 95 514,6
6 11 96 519,1
6 12 97 529,3
6 13 98 526,4
6 14 99 525,7
6 15 100 528,3
6 16 101 531,4
6 17 102 528,4
6 18 103 540,0
6 19 104 534,5
6 20 105 528,4
6 21 106 528,5
6 22 107 529,5
6 23 108 523,5
6 24 109 523,5
6 25 110 530,9
6 26 111 536,3
6 27 112 531,4
6 28 113 534,8
6 29 114 527,0
6 30 115 523,2
6 31 116 524,1
6 32 117 530,2
6 33 118 538,2
6 34 119 530,8
6 35 120 530,0
6 1 87 522,4
6 2 88 516,3
6 3 89 517,0
6 4 90 518,9
6 5 91 516,2
6 6 92 517,1
6 7 93 522,7
6 8 94 511,7
6 9 95 522,1
6 10 96 530,9
6 11 97 531,7
6 12 98 530,2
6 13 99 529,4
6 14 100 535,3
6 15 101 533,4
6 16 102 534,3
6 17 103 540,5
6 18 104 544,1
6 19 105 538,2
6 20 106 541,2
6 21 107 530,1
6 22 108 537,4
6 23 109 526,2
6 24 110 539,2
6 25 111 544,6
6 26 112 540,9
6 27 113 536,9
6 28 114 538,1
6 29 115 528,9
6 30 116 526,0
6 31 117 538,1
6 32 118 538,8
6 33 119 540,6
6 34 120 536,7
6 1 88 524,6
6 2 89 518,3
6 3 90 523,2
6 4 91 525,8
6 5 92 525,9
6 6 93 528,6
6 7 94 524,1
6 8 95 525,9
6 9 96 531,0
6 10 97 533,5
6 11 98 532,6
6 12 99 539,1
6 13 100 539,9
6 14 101 536,0
6 15 102 538,2
6 16 103 544,0
6 17 104 544,3
6 18 105 546,5
6 19 106 545,0
6 20 107 545,2
6 21 108 538,2
6 22 109 538,3
6 23 110 542,1
6 24 111 547,1
6 25 112 548,2
6 26 113 543,8
6 27 114 541,7
6 28 115 539,0
6 29 116 534,3
6 30 117 541,1
6 31 118 544,2
6 32 119 541,5
6 33 120 544,1
6 1 89 531,7
6 2 90 533,8
6 3 91 529,1
6 4 92 535,5
6 5 93 533,1
6 6 94 529,4
6 7 95 533,8
6 8 96 533,7
6 9 97 538,8
6 10 98 539,0
6 11 99 539,7
6 12 100 542,4
6 13 101 540,0
6 14 102 545,1
6 15 103 546,8
6 16 104 544,7
6 17 105 547,2
6 18 106 558,0
6 19 107 554,4
6 20 108 545,5
6 21 109 542,2
6 22 110 544,9
6 23 111 547,9
6 24 112 551,6
6 25 113 548,4
6 26 114 546,8
6 27 115 546,5
6 28 116 546,1
6 29 117 548,6
6 30 118 551,8
6 31 119 546,3
6 32 120 546,9
6 1 90 539,5
6 2 91 538,4
6 3 92 537,7
6 4 93 537,8
6 5 94 533,3
6 6 95 541,8
6 7 96 540,6
6 8 97 549,5
6 9 98 543,0
6 10 99 541,4
6 11 100 543,8
6 12 101 543,5
6 13 102 548,4
6 14 103 548,2
6 15 104 548,6
6 16 105 548,1
6 17 106 558,4
6 18 107 563,6
6 19 108 554,9
6 20 109 550,6
6 21 110 548,1
6 22 111 551,1
6 23 112 552,3
6 24 113 557,7
6 25 114 550,6
6 26 115 547,7
6 27 116 550,8
6 28 117 556,8
6 29 118 553,6
6 30 119 554,5
6 31 120 549,4
6 1 91 548,8
6 2 92 540,0
6 3 93 546,1
6 4 94 540,3
6 5 95 549,0
6 6 96 553,1
6 7 97 549,7
6 8 98 552,9
6 9 99 546,5
6 10 100 551,8
6 11 101 546,7
6 12 102 550,2
6 13 103 553,4
6 14 104 550,1
6 15 105 557,5
6 16 106 563,5
6 17 107 564,8
6 18 108 565,1
6 19 109 560,9
6 20 110 555,9
6 21 111 558,0
6 22 112 558,1
6 23 113 559,5
6 24 114 558,0
6 25 115 560,0
6 26 116 559,0
6 27 117 561,1
6 28 118 566,8
6 29 119 557,2
6 30 120 559,3
6 1 92 551,8
6 2 93 548,9
6 3 94 546,5
6 4 95 549,7
6 5 96 559,4
6 6 97 553,3
6 7 98 555,3
6 8 99 555,1
6 9 100 552,5
6 10 101 552,8
6 11 102 551,9
6 12 103 558,3
6 13 104 553,4
6 14 105 558,2
6 15 106 564,1
6 16 107 567,4
6 17 108 566,9
6 18 109 570,4
6 19 110 562,1
6 20 111 565,7
6 21 112 566,8
6 22 113 565,9
6 23 114 567,7
6 24 115 560,3
6 25 116 565,0
6 26 117 564,5
6 27 118 574,4
6 28 119 569,0
6 29 120 561,8
6 1 93 563,1
6 2 94 549,5
6 3 95 559,8
6 4 96 561,2
6 5 97 559,7
6 6 98 561,9
6 7 99 559,4
6 8 100 559,4
6 9 101 559,9
6 10 102 555,4
6 11 103 558,4
6 12 104 560,7
6 13 105 563,5
6 14 106 566,3
6 15 107 568,9
6 16 108 573,3
6 17 109 570,4
6 18 110 575,6
6 19 111 566,2
6 20 112 568,3
6 21 113 567,9
6 22 114 572,9
6 23 115 569,1
6 24 116 573,5
6 25 117 573,6
6 26 118 575,4
6 27 119 576,7
6 28 120 571,6
6 1 94 565,5
6 2 95 565,3
6 3 96 566,2
6 4 97 567,0
6 5 98 562,7
6 6 99 567,2
6 7 100 565,3
6 8 101 564,8
6 9 102 563,1
6 10 103 559,5
6 11 104 564,2
6 12 105 567,8
6 13 106 567,5
6 14 107 570,8
6 15 108 574,3
6 16 109 579,2
6 17 110 576,6
6 18 111 579,5
6 19 112 569,3
6 20 113 571,4
6 21 114 573,4
6 22 115 574,6
6 23 116 583,3
6 24 117 579,5
6 25 118 587,0
6 26 119 578,0
6 27 120 579,7
6 1 95 575,8
6 2 96 573,0
6 3 97 570,3
6 4 98 569,8
6 5 99 571,8
6 6 100 573,5
6 7 101 565,9
6 8 102 571,8
6 9 103 565,1
6 10 104 568,9
6 11 105 569,1
6 12 106 574,7
6 13 107 572,9
6 14 108 574,3
6 15 109 581,6
6 16 110 581,7
6 17 111 585,1
6 18 112 582,7
6 19 113 571,9
6 20 114 575,3
6 21 115 580,2
6 22 116 584,6
6 23 117 586,7
6 24 118 594,4
6 25 119 588,7
6 26 120 580,0
6 1 96 577,7
6 2 97 580,8
6 3 98 580,7
6 4 99 580,1
6 5 100 573,9
6 6 101 573,8
6 7 102 577,6
6 8 103 574,3
6 9 104 569,6
6 10 105 573,1
6 11 106 577,0
6 12 107 576,4
6 13 108 580,5
6 14 109 583,5
6 15 110 587,5
6 16 111 590,9
6 17 112 586,5
6 18 113 584,3
6 19 114 576,0
6 20 115 584,0
6 21 116 589,0
6 22 117 594,0
6 23 118 596,0
6 24 119 595,6
6 25 120 591,4
6 1 97 584,5
6 2 98 583,1
6 3 99 585,5
6 4 100 581,2
6 5 101 575,3
6 6 102 579,9
6 7 103 585,1
6 8 104 575,0
6 9 105 576,7
6 10 106 581,6
6 11 107 578,7
6 12 108 587,8
6 13 109 586,7
6 14 110 588,4
6 15 111 591,4
6 16 112 596,6
6 17 113 587,6
6 18 114 585,8
6 19 115 588,8
6 20 116 593,9
6 21 117 595,4
6 22 118 597,6
6 23 119 596,7
6 24 120 600,0
6 1 98 588,6
6 2 99 589,4
6 3 100 585,6
6 4 101 582,9
6 5 102 580,8
6 6 103 592,4
6 7 104 588,9
6 8 105 582,7
6 9 106 582,3
6 10 107 582,1
6 11 108 588,1
6 12 109 589,0
6 13 110 589,2
6 14 111 591,4
6 15 112 599,4
6 16 113 597,4
6 17 114 592,8
6 18 115 593,3
6 19 116 598,9
6 20 117 599,6
6 21 118 600,8
6 22 119 597,6
6 23 120 603,4
6 1 99 601,4
6 2 100 590,9
6 3 101 593,3
6 4 102 590,7
6 5 103 594,2
6 6 104 593,2
6 7 105 593,0
6 8 106 589,9
6 9 107 583,6
6 10 108 590,5
6 11 109 591,4
6 12 110 596,4
6 13 111 598,4
6 14 112 599,8
6 15 113 600,9
6 16 114 599,9
6 17 115 602,2
6 18 116 611,5
6 19 117 600,4
6 20 118 608,3
6 21 119 601,0
6 22 120 603,4
6 1 100 603,7
6 2 101 594,9
6 3 102 597,3
6 4 103 594,2
6 5 104 594,9
6 6 105 596,8
6 7 106 598,4
6 8 107 593,4
6 9 108 591,7
6 10 109 596,0
6 11 110 598,6
6 12 111 603,3
6 13 112 600,4
6 14 113 602,8
6 15 114 603,6
6 16 115 608,1
6 17 116 612,5
6 18 117 612,5
6 19 118 610,0
6 20 119 614,6
6 21 120 607,0
6 1 101 603,9
6 2 102 607,1
6 3 103 600,7
6 4 104 598,4
6 5 105 601,0
6 6 106 604,4
6 7 107 604,8
6 8 108 604,9
6 9 109 597,2
6 10 110 602,2
6 11 111 605,2
6 12 112 604,2
6 13 113 611,1
6 14 114 605,7
6 15 115 614,2
6 16 116 622,4
6 17 117 614,5
6 18 118 620,0
6 19 119 616,1
6 20 120 617,8
6 1 102 614,9
6 2 103 610,0
6 3 104 609,2
6 4 105 603,0
6 5 106 609,2
6 6 107 605,4
6 7 108 607,3
6 8 109 605,1
6 9 110 613,3
6 10 111 607,1
6 11 112 606,1
6 12 113 613,6
6 13 114 618,6
6 14 115 615,6
6 15 116 622,9
6 16 117 626,1
